Transaction Date,Day of Week,Month,Quarter,Financial Year,Outlet ID,Outlet Name,Area,Product ID,Product Name,Category,Units Sold,Unit Price,Gross Sales,Discount %,Discount Amount,Net Sales,GST %,GST Amount,Total Bill,Payment Mode,Customer Count,Average Bill Size,Peak Hour Sales %,Weather,Special Event,Holiday,Stock Availability,Employee Shift,Manager Name,Remarks
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD001,Chicken Burger,Burgers,92,190,17480,0.0,0.0,17480.0,5,874.0,18354.0,Cash,65,282.37,54.43,Sunny,Local Event,No,Available,Full Day,Meera Krishnan,Local Event - High Footfall
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD002,Veg Burger,Burgers,76,140,10640,0.0,0.0,10640.0,5,532.0,11172.0,Cash,53,210.79,54.43,Sunny,Local Event,No,Available,Full Day,Meera Krishnan,Local Event - High Footfall
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD003,French Fries,Sides,60,90,5400,0.0,0.0,5400.0,5,270.0,5670.0,Cash,43,131.86,54.43,Sunny,Local Event,No,Available,Full Day,Meera Krishnan,Local Event - High Footfall
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD001,Chicken Burger,Burgers,80,205,16400,0.0,0.0,16400.0,5,820.0,17220.0,UPI,58,296.9,53.52,Sunny,None,No,Available,Evening,Aditya Verma,Normal Operations
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD002,Veg Burger,Burgers,68,150,10200,0.0,0.0,10200.0,5,510.0,10710.0,Cash,48,223.12,53.52,Sunny,None,No,Available,Evening,Aditya Verma,Normal Operations
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD003,French Fries,Sides,60,100,6000,0.0,0.0,6000.0,5,300.0,6300.0,UPI,41,153.66,53.52,Sunny,None,No,Available,Evening,Aditya Verma,Normal Operations
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT009,Rajajinagar,West,PRD001,Chicken Burger,Burgers,72,195,14040,0.0,0.0,14040.0,5,702.0,14742.0,Credit Card,49,300.86,49.96,Sunny,None,No,Available,Evening,Sneha Hegde,Normal Operations
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT009,Rajajinagar,West,PRD002,Veg Burger,Burgers,60,140,8400,0.0,0.0,8400.0,5,420.0,8820.0,Credit Card,41,215.12,49.96,Sunny,None,No,Available,Evening,Sneha Hegde,Normal Operations
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT009,Rajajinagar,West,PRD003,French Fries,Sides,53,90,4770,0.0,0.0,4770.0,5,238.5,5008.5,UPI,44,113.83,49.96,Sunny,None,No,Available,Evening,Sneha Hegde,Normal Operations
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT010,Yelahanka,North,PRD001,Chicken Burger,Burgers,62,180,11160,0.0,0.0,11160.0,5,558.0,11718.0,UPI,42,279.0,52.6,Sunny,None,No,Available,Morning,Rohan Das,Normal Operations
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT010,Yelahanka,North,PRD002,Veg Burger,Burgers,54,130,7020,0.0,0.0,7020.0,5,351.0,7371.0,Credit Card,38,193.97,52.6,Sunny,None,No,Available,Morning,Rohan Das,Normal Operations
2026-05-13,Wednesday,May,Q1 FY 2026-27,FY 2026-27,OUT010,Yelahanka,North,PRD003,French Fries,Sides,45,85,3825,0.0,0.0,3825.0,5,191.25,4016.25,Credit Card,31,129.56,52.6,Sunny,None,No,Available,Morning,Rohan Das,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT001,Indiranagar,East,PRD001,Chicken Burger,Burgers,115,220,25300,0.0,0.0,25300.0,5,1265.0,26565.0,UPI,81,327.96,60.14,Sunny,None,No,Available,Evening,Aarav Sharma,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT001,Indiranagar,East,PRD002,Veg Burger,Burgers,107,160,17120,0.0,0.0,17120.0,5,856.0,17976.0,UPI,81,221.93,60.14,Sunny,None,No,Available,Evening,Aarav Sharma,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT001,Indiranagar,East,PRD003,French Fries,Sides,93,110,10230,0.0,0.0,10230.0,5,511.5,10741.5,UPI,65,165.25,60.14,Sunny,None,No,Available,Evening,Aarav Sharma,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT002,Koramangala,South,PRD001,Chicken Burger,Burgers,98,215,21070,0.1,2107.0,18963.0,5,948.15,19911.15,Cash,78,255.27,66.6,Sunny,None,No,Available,Morning,Ananya Iyer,Combo Offer Applied
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT002,Koramangala,South,PRD002,Veg Burger,Burgers,77,155,11935,0.1,1193.5,10741.5,5,537.08,11278.58,Credit Card,57,197.87,66.6,Sunny,None,No,Available,Morning,Ananya Iyer,Combo Offer Applied
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT002,Koramangala,South,PRD003,French Fries,Sides,71,105,7455,0.1,745.5,6709.5,5,335.48,7044.98,Credit Card,53,132.92,66.6,Sunny,None,No,Available,Morning,Ananya Iyer,Combo Offer Applied
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT003,Whitefield,East,PRD001,Chicken Burger,Burgers,88,220,19360,0.0,0.0,19360.0,5,968.0,20328.0,UPI,70,290.4,66.73,Sunny,None,No,Available,Full Day,Rahul Nair,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT003,Whitefield,East,PRD002,Veg Burger,Burgers,74,160,11840,0.0,0.0,11840.0,5,592.0,12432.0,Debit Card,58,214.34,66.73,Sunny,None,No,Available,Full Day,Rahul Nair,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT003,Whitefield,East,PRD003,French Fries,Sides,65,110,7150,0.0,0.0,7150.0,5,357.5,7507.5,Cash,48,156.41,66.73,Sunny,None,No,Available,Full Day,Rahul Nair,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT004,Electronic City,South,PRD001,Chicken Burger,Burgers,116,200,23200,0.0,0.0,23200.0,5,1160.0,24360.0,Credit Card,82,297.07,52.48,Sunny,None,No,Available,Morning,Priyanka Sen,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT004,Electronic City,South,PRD002,Veg Burger,Burgers,88,145,12760,0.0,0.0,12760.0,5,638.0,13398.0,UPI,61,219.64,52.48,Sunny,None,No,Available,Morning,Priyanka Sen,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT004,Electronic City,South,PRD003,French Fries,Sides,75,95,7125,0.0,0.0,7125.0,5,356.25,7481.25,UPI,54,138.54,52.48,Sunny,None,No,Available,Morning,Priyanka Sen,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT005,MG Road,Central,PRD001,Chicken Burger,Burgers,72,225,16200,0.0,0.0,16200.0,5,810.0,17010.0,Credit Card,60,283.5,50.65,Sunny,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT005,MG Road,Central,PRD002,Veg Burger,Burgers,66,165,10890,0.0,0.0,10890.0,5,544.5,11434.5,Cash,52,219.89,50.65,Sunny,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT005,MG Road,Central,PRD003,French Fries,Sides,60,115,6900,0.0,0.0,6900.0,5,345.0,7245.0,Credit Card,42,172.5,50.65,Sunny,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT006,Jayanagar,South,PRD001,Chicken Burger,Burgers,78,210,16380,0.1,1638.0,14742.0,5,737.1,15479.1,Cash,52,297.68,50.8,Sunny,None,No,Available,Full Day,Siddharth Rao,Combo Offer Applied
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT006,Jayanagar,South,PRD002,Veg Burger,Burgers,71,150,10650,0.1,1065.0,9585.0,5,479.25,10064.25,Credit Card,53,189.89,50.8,Sunny,None,No,Available,Full Day,Siddharth Rao,Combo Offer Applied
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT006,Jayanagar,South,PRD003,French Fries,Sides,57,100,5700,0.1,570.0,5130.0,5,256.5,5386.5,Debit Card,43,125.27,50.8,Sunny,None,No,Available,Full Day,Siddharth Rao,Combo Offer Applied
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD001,Chicken Burger,Burgers,68,190,12920,0.0,0.0,12920.0,5,646.0,13566.0,UPI,46,294.91,48.11,Sunny,None,No,Available,Morning,Meera Krishnan,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD002,Veg Burger,Burgers,69,140,9660,0.0,0.0,9660.0,5,483.0,10143.0,Credit Card,51,198.88,48.11,Sunny,None,No,Available,Morning,Meera Krishnan,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD003,French Fries,Sides,58,90,5220,0.0,0.0,5220.0,5,261.0,5481.0,UPI,41,133.68,48.11,Sunny,None,No,Available,Morning,Meera Krishnan,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD001,Chicken Burger,Burgers,71,205,14555,0.0,0.0,14555.0,5,727.75,15282.75,UPI,54,283.01,52.22,Sunny,None,No,Available,Morning,Aditya Verma,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD002,Veg Burger,Burgers,69,150,10350,0.0,0.0,10350.0,5,517.5,10867.5,Cash,55,197.59,52.22,Sunny,None,No,Available,Morning,Aditya Verma,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD003,French Fries,Sides,61,100,6100,0.0,0.0,6100.0,5,305.0,6405.0,UPI,43,148.95,52.22,Sunny,None,No,Available,Morning,Aditya Verma,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT009,Rajajinagar,West,PRD001,Chicken Burger,Burgers,65,195,12675,0.0,0.0,12675.0,5,633.75,13308.75,Debit Card,50,266.18,46.89,Sunny,None,No,Available,Full Day,Sneha Hegde,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT009,Rajajinagar,West,PRD002,Veg Burger,Burgers,59,140,8260,0.0,0.0,8260.0,5,413.0,8673.0,Credit Card,40,216.82,46.89,Sunny,None,No,Available,Full Day,Sneha Hegde,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT009,Rajajinagar,West,PRD003,French Fries,Sides,53,90,4770,0.0,0.0,4770.0,5,238.5,5008.5,Credit Card,37,135.36,46.89,Sunny,None,No,Available,Full Day,Sneha Hegde,Normal Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT010,Yelahanka,North,PRD001,Chicken Burger,Burgers,57,180,10260,0.0,0.0,10260.0,5,513.0,10773.0,UPI,43,250.53,47.5,Sunny,None,No,Available,Morning,Rohan Das,Brief Power Outage - Slow Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT010,Yelahanka,North,PRD002,Veg Burger,Burgers,47,130,6110,0.0,0.0,6110.0,5,305.5,6415.5,Credit Card,38,168.83,47.5,Sunny,None,No,Available,Morning,Rohan Das,Brief Power Outage - Slow Operations
2026-05-14,Thursday,May,Q1 FY 2026-27,FY 2026-27,OUT010,Yelahanka,North,PRD003,French Fries,Sides,39,85,3315,0.0,0.0,3315.0,5,165.75,3480.75,UPI,27,128.92,47.5,Sunny,None,No,Available,Morning,Rohan Das,Brief Power Outage - Slow Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT001,Indiranagar,East,PRD001,Chicken Burger,Burgers,159,220,34980,0.0,0.0,34980.0,5,1749.0,36729.0,Credit Card,107,343.26,51.61,Sunny,None,No,Available,Morning,Aarav Sharma,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT001,Indiranagar,East,PRD002,Veg Burger,Burgers,125,160,20000,0.0,0.0,20000.0,5,1000.0,21000.0,Credit Card,84,250.0,51.61,Sunny,None,No,Available,Morning,Aarav Sharma,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT001,Indiranagar,East,PRD003,French Fries,Sides,111,110,12210,0.0,0.0,12210.0,5,610.5,12820.5,Cash,76,168.69,51.61,Sunny,None,No,Available,Morning,Aarav Sharma,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT002,Koramangala,South,PRD001,Chicken Burger,Burgers,108,215,23220,0.0,0.0,23220.0,5,1161.0,24381.0,Cash,79,308.62,62.71,Sunny,None,No,Available,Evening,Ananya Iyer,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT002,Koramangala,South,PRD002,Veg Burger,Burgers,117,155,18135,0.0,0.0,18135.0,5,906.75,19041.75,Credit Card,90,211.57,62.71,Sunny,None,No,Available,Evening,Ananya Iyer,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT002,Koramangala,South,PRD003,French Fries,Sides,85,105,8925,0.0,0.0,8925.0,5,446.25,9371.25,Debit Card,60,156.19,62.71,Sunny,None,No,Available,Evening,Ananya Iyer,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT003,Whitefield,East,PRD001,Chicken Burger,Burgers,110,220,24200,0.0,0.0,24200.0,5,1210.0,25410.0,Credit Card,88,288.75,63.06,Sunny,None,No,Available,Evening,Rahul Nair,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT003,Whitefield,East,PRD002,Veg Burger,Burgers,96,160,15360,0.0,0.0,15360.0,5,768.0,16128.0,Debit Card,71,227.15,63.06,Sunny,None,No,Available,Evening,Rahul Nair,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT003,Whitefield,East,PRD003,French Fries,Sides,82,110,9020,0.0,0.0,9020.0,5,451.0,9471.0,Credit Card,67,141.36,63.06,Sunny,None,No,Available,Evening,Rahul Nair,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT004,Electronic City,South,PRD001,Chicken Burger,Burgers,113,200,22600,0.0,0.0,22600.0,5,1130.0,23730.0,UPI,86,275.93,57.89,Sunny,None,No,Available,Morning,Priyanka Sen,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT004,Electronic City,South,PRD002,Veg Burger,Burgers,100,145,14500,0.0,0.0,14500.0,5,725.0,15225.0,Credit Card,77,197.73,57.89,Sunny,None,No,Available,Morning,Priyanka Sen,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT004,Electronic City,South,PRD003,French Fries,Sides,86,95,8170,0.0,0.0,8170.0,5,408.5,8578.5,UPI,61,140.63,57.89,Sunny,None,No,Available,Morning,Priyanka Sen,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT005,MG Road,Central,PRD001,Chicken Burger,Burgers,128,225,28800,0.0,0.0,28800.0,5,1440.0,30240.0,Debit Card,96,315.0,45.94,Sunny,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT005,MG Road,Central,PRD002,Veg Burger,Burgers,98,165,16170,0.0,0.0,16170.0,5,808.5,16978.5,UPI,68,249.68,45.94,Sunny,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT005,MG Road,Central,PRD003,French Fries,Sides,85,115,9775,0.0,0.0,9775.0,5,488.75,10263.75,UPI,57,180.07,45.94,Sunny,None,No,Available,Morning,Vikram Malhotra,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT006,Jayanagar,South,PRD001,Chicken Burger,Burgers,105,210,22050,0.0,0.0,22050.0,5,1102.5,23152.5,Credit Card,80,289.41,54.78,Sunny,None,No,Available,Full Day,Siddharth Rao,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT006,Jayanagar,South,PRD002,Veg Burger,Burgers,88,150,13200,0.0,0.0,13200.0,5,660.0,13860.0,UPI,65,213.23,54.78,Sunny,None,No,Available,Full Day,Siddharth Rao,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT006,Jayanagar,South,PRD003,French Fries,Sides,71,100,7100,0.0,0.0,7100.0,5,355.0,7455.0,Debit Card,52,143.37,54.78,Sunny,None,No,Available,Full Day,Siddharth Rao,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD001,Chicken Burger,Burgers,98,190,18620,0.0,0.0,18620.0,5,931.0,19551.0,Credit Card,76,257.25,48.47,Sunny,None,No,Available,Evening,Meera Krishnan,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD002,Veg Burger,Burgers,75,140,10500,0.0,0.0,10500.0,5,525.0,11025.0,Credit Card,51,216.18,48.47,Sunny,None,No,Available,Evening,Meera Krishnan,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD003,French Fries,Sides,66,90,5940,0.0,0.0,5940.0,5,297.0,6237.0,Debit Card,49,127.29,48.47,Sunny,None,No,Available,Evening,Meera Krishnan,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD001,Chicken Burger,Burgers,108,205,22140,0.0,0.0,22140.0,5,1107.0,23247.0,UPI,77,301.91,54.04,Sunny,None,No,Available,Full Day,Aditya Verma,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD002,Veg Burger,Burgers,95,150,14250,0.0,0.0,14250.0,5,712.5,14962.5,Credit Card,68,220.04,54.04,Sunny,None,No,Available,Full Day,Aditya Verma,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD003,French Fries,Sides,84,100,8400,0.0,0.0,8400.0,5,420.0,8820.0,Credit Card,69,127.83,54.04,Sunny,None,No,Available,Full Day,Aditya Verma,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT009,Rajajinagar,West,PRD001,Chicken Burger,Burgers,94,195,18330,0.0,0.0,18330.0,5,916.5,19246.5,UPI,76,253.24,52.01,Sunny,None,No,Available,Evening,Sneha Hegde,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT009,Rajajinagar,West,PRD002,Veg Burger,Burgers,85,140,11900,0.0,0.0,11900.0,5,595.0,12495.0,Credit Card,71,175.99,52.01,Sunny,None,No,Available,Evening,Sneha Hegde,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT009,Rajajinagar,West,PRD003,French Fries,Sides,72,90,6480,0.0,0.0,6480.0,5,324.0,6804.0,Debit Card,50,136.08,52.01,Sunny,None,No,Available,Evening,Sneha Hegde,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT010,Yelahanka,North,PRD001,Chicken Burger,Burgers,82,180,14760,0.0,0.0,14760.0,5,738.0,15498.0,UPI,61,254.07,47.68,Sunny,None,No,Available,Evening,Rohan Das,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT010,Yelahanka,North,PRD002,Veg Burger,Burgers,65,130,8450,0.0,0.0,8450.0,5,422.5,8872.5,Cash,48,184.84,47.68,Sunny,None,No,Available,Evening,Rohan Das,Normal Operations
2026-05-15,Friday,May,Q1 FY 2026-27,FY 2026-27,OUT010,Yelahanka,North,PRD003,French Fries,Sides,64,85,5440,0.0,0.0,5440.0,5,272.0,5712.0,Debit Card,44,129.82,47.68,Sunny,None,No,Available,Evening,Rohan Das,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT001,Indiranagar,East,PRD001,Chicken Burger,Burgers,150,220,33000,0.0,0.0,33000.0,5,1650.0,34650.0,UPI,115,301.3,63.49,Overcast,None,No,Available,Full Day,Aarav Sharma,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT001,Indiranagar,East,PRD002,Veg Burger,Burgers,161,160,25760,0.0,0.0,25760.0,5,1288.0,27048.0,Cash,122,221.7,63.49,Overcast,None,No,Available,Full Day,Aarav Sharma,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT001,Indiranagar,East,PRD003,French Fries,Sides,115,110,12650,0.0,0.0,12650.0,5,632.5,13282.5,Credit Card,88,150.94,63.49,Overcast,None,No,Available,Full Day,Aarav Sharma,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT002,Koramangala,South,PRD001,Chicken Burger,Burgers,131,215,28165,0.0,0.0,28165.0,5,1408.25,29573.25,UPI,90,328.59,66.74,Overcast,None,No,Available,Full Day,Ananya Iyer,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT002,Koramangala,South,PRD002,Veg Burger,Burgers,133,155,20615,0.0,0.0,20615.0,5,1030.75,21645.75,Wallet,91,237.87,66.74,Overcast,None,No,Available,Full Day,Ananya Iyer,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT002,Koramangala,South,PRD003,French Fries,Sides,105,105,11025,0.0,0.0,11025.0,5,551.25,11576.25,Debit Card,79,146.53,66.74,Overcast,None,No,Available,Full Day,Ananya Iyer,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT003,Whitefield,East,PRD001,Chicken Burger,Burgers,120,220,26400,0.0,0.0,26400.0,5,1320.0,27720.0,UPI,92,301.3,60.3,Overcast,None,No,Available,Full Day,Rahul Nair,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT003,Whitefield,East,PRD002,Veg Burger,Burgers,105,160,16800,0.0,0.0,16800.0,5,840.0,17640.0,UPI,72,245.0,60.3,Overcast,None,No,Available,Full Day,Rahul Nair,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT003,Whitefield,East,PRD003,French Fries,Sides,86,110,9460,0.0,0.0,9460.0,5,473.0,9933.0,Wallet,66,150.5,60.3,Overcast,None,No,Available,Full Day,Rahul Nair,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT004,Electronic City,South,PRD001,Chicken Burger,Burgers,59,200,11800,0.0,0.0,11800.0,5,590.0,12390.0,UPI,48,258.12,42.61,Overcast,Local Event,No,Available,Full Day,Priyanka Sen,Local Event - High Footfall
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT004,Electronic City,South,PRD002,Veg Burger,Burgers,54,145,7830,0.0,0.0,7830.0,5,391.5,8221.5,Credit Card,41,200.52,42.61,Overcast,Local Event,No,Available,Full Day,Priyanka Sen,Local Event - High Footfall
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT004,Electronic City,South,PRD003,French Fries,Sides,43,95,4085,0.0,0.0,4085.0,5,204.25,4289.25,Debit Card,35,122.55,42.61,Overcast,Local Event,No,Available,Full Day,Priyanka Sen,Local Event - High Footfall
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT005,MG Road,Central,PRD001,Chicken Burger,Burgers,135,225,30375,0.0,0.0,30375.0,5,1518.75,31893.75,Credit Card,93,342.94,63.41,Overcast,None,No,Available,Full Day,Vikram Malhotra,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT005,MG Road,Central,PRD002,Veg Burger,Burgers,125,165,20625,0.0,0.0,20625.0,5,1031.25,21656.25,UPI,93,232.86,63.41,Overcast,None,No,Available,Full Day,Vikram Malhotra,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT005,MG Road,Central,PRD003,French Fries,Sides,108,115,12420,0.0,0.0,12420.0,5,621.0,13041.0,Credit Card,76,171.59,63.41,Overcast,None,No,Available,Full Day,Vikram Malhotra,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT006,Jayanagar,South,PRD001,Chicken Burger,Burgers,115,210,24150,0.0,0.0,24150.0,5,1207.5,25357.5,UPI,78,325.1,49.08,Overcast,None,No,Available,Full Day,Siddharth Rao,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT006,Jayanagar,South,PRD002,Veg Burger,Burgers,96,150,14400,0.0,0.0,14400.0,5,720.0,15120.0,UPI,69,219.13,49.08,Overcast,None,No,Available,Full Day,Siddharth Rao,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT006,Jayanagar,South,PRD003,French Fries,Sides,82,100,8200,0.0,0.0,8200.0,5,410.0,8610.0,Cash,60,143.5,49.08,Overcast,None,No,Available,Full Day,Siddharth Rao,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD001,Chicken Burger,Burgers,130,190,24700,0.0,0.0,24700.0,5,1235.0,25935.0,UPI,92,281.9,52.62,Overcast,Local Event,No,Available,Full Day,Meera Krishnan,Local Event - High Footfall
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD002,Veg Burger,Burgers,103,140,14420,0.0,0.0,14420.0,5,721.0,15141.0,UPI,86,176.06,52.62,Overcast,Local Event,No,Available,Full Day,Meera Krishnan,Local Event - High Footfall
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT007,Malleshwaram,West,PRD003,French Fries,Sides,94,90,8460,0.0,0.0,8460.0,5,423.0,8883.0,Cash,71,125.11,52.62,Overcast,Local Event,No,Available,Full Day,Meera Krishnan,Local Event - High Footfall
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD001,Chicken Burger,Burgers,124,205,25420,0.0,0.0,25420.0,5,1271.0,26691.0,UPI,87,306.79,46.11,Overcast,None,No,Available,Full Day,Aditya Verma,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD002,Veg Burger,Burgers,110,150,16500,0.0,0.0,16500.0,5,825.0,17325.0,UPI,75,231.0,46.11,Overcast,None,No,Available,Full Day,Aditya Verma,Normal Operations
2026-05-16,Saturday,May,Q1 FY 2026-27,FY 2026-27,OUT008,HSR Layout,South,PRD003,French Fries,Sides,96,100,9600,0.0,0.0,9600.0,5,480.0,10080.0,Cash,69,146.09,46.11,Overcast,None,No,Available,Full Day,Aditya Verma,Normal Operations
